Date,Recip_County,Recip_State,Administered_Dose1_Pop_Pct,Series_Complete_Pop_Pct,Metro_status
2022-03-06,White County,IL,57.3,51.6,Non-metro
2022-03-06,Labette County,KS,54.8,48.9,Non-metro
2022-03-06,Bay County,MI,59,56.9,Metro
2022-03-06,Traverse County,MN,68,63,Non-metro
2022-03-06,Randolph County,MO,44.2,37.6,Non-metro
2022-03-06,Pawnee County,NE,43.7,42.9,Non-metro
2022-03-06,Clinton County,MO,55.3,46.8,Metro
2022-03-06,Richland County,OH,46,43.6,Metro
2022-03-06,Polk County,MN,65.3,57.6,Metro
2022-03-06,Ionia County,MI,47.2,46.9,Non-metro
2022-03-06,Midland County,MI,60.7,58.6,Metro
2022-03-06,Clinton County,OH,52.6,48.6,Non-metro
2022-03-06,Elk County,KS,37.8,33.6,Non-metro
2022-03-06,Pawnee County,KS,57.5,53.2,Non-metro
2022-03-06,Madison County,NE,0,45.3,Non-metro
2022-03-06,Walsh County,ND,66.5,57.6,Non-metro
2022-03-06,Stafford County,KS,50.9,45.9,Non-metro
2022-03-06,Maries County,MO,49.2,43.5,Non-metro
2022-03-06,Arenac County,MI,53.2,51.1,Non-metro
2022-03-06,Madison County,MO,45.4,39.1,Non-metro
2022-03-06,Waseca County,MN,59.9,56.8,Non-metro
2022-03-06,McDonald County,MO,42.1,32.6,Metro
2022-03-06,Bourbon County,KS,40.8,36.5,Non-metro
2022-03-06,Kearney County,NE,46.9,46.5,Non-metro
2022-03-06,Jones County,IA,61.9,58.1,Metro
2022-03-06,Buffalo County,WI,54.3,50,Non-metro
2022-03-06,Sherman County,NE,0,39.2,Non-metro
2022-03-06,Greene County,IN,45.4,40.9,Non-metro
2022-03-06,Putnam County,OH,50.1,48.3,Non-metro
2022-03-06,Chippewa County,WI,60,56.5,Metro
2022-03-06,Ripley County,IN,52.7,47.7,Non-metro
2022-03-06,Miner County,SD,63.9,54.2,Non-metro
2022-03-06,Griggs County,ND,51,46.1,Non-metro
2022-03-06,Pickaway County,OH,53.6,50.1,Metro
2022-03-06,Blackford County,IN,50.9,46.1,Non-metro
2022-03-06,Montgomery County,IL,56.7,51.3,Non-metro
2022-03-06,Martin County,IN,48.7,44.9,Non-metro
2022-03-06,Dickinson County,KS,65,55.7,Non-metro
2022-03-06,Dubois County,IN,61.7,56.9,Non-metro
2022-03-06,Hettinger County,ND,44.7,38.9,Non-metro
2022-03-06,Lee County,IA,55.9,50.5,Non-metro
2022-03-06,Leelanau County,MI,87.7,81.6,Non-metro
2022-03-06,Wilkin County,MN,64.3,53.7,Non-metro
2022-03-06,Livingston County,MI,61.1,59.8,Metro
2022-03-06,Johnson County,IN,65.8,57.9,Metro
2022-03-06,Lyon County,MN,59.7,56.2,Non-metro
2022-03-06,Huntington County,IN,54.7,49.9,Non-metro
2022-03-06,Knox County,IL,64.4,58.8,Non-metro
2022-03-06,Johnson County,IL,58.2,51.6,Non-metro
2022-03-06,Muskingum County,OH,50.2,48.1,Non-metro
2022-03-06,Boone County,IA,68.7,64.1,Non-metro
2022-03-06,Fayette County,IA,57.7,54.1,Non-metro
2022-03-06,Clayton County,IA,51.4,47.5,Non-metro
2022-03-06,Buchanan County,MO,44.1,38.1,Metro
2022-03-06,Aitkin County,MN,62.9,58.5,Non-metro
2022-03-06,Mille Lacs County,MN,62.3,57.2,Metro
2022-03-06,Logan County,ND,43.4,37,Non-metro
2022-03-06,Oconto County,WI,55.9,52.8,Metro
2022-03-06,Lyon County,KS,63.6,56.7,Non-metro
2022-03-06,Webster County,NE,0,38.2,Non-metro
2022-03-06,Athens County,OH,54.7,51,Non-metro
2022-03-06,Audrain County,MO,43.1,37.5,Non-metro
2022-03-06,Lake County,OH,68.4,65,Metro
2022-03-06,Riley County,KS,44.2,38.9,Metro
2022-03-06,Knox County,IN,53.7,49,Non-metro
2022-03-06,Sully County,SD,54.2,44.1,Non-metro
2022-03-06,Jefferson County,NE,56.2,54.9,Non-metro
2022-03-06,Gallatin County,IL,61.2,54.6,Non-metro
2022-03-06,Nicollet County,MN,65.7,62.3,Metro
2022-03-06,Ozark County,MO,38.4,31,Non-metro
2022-03-06,Madison County,IA,57.9,53.6,Metro
2022-03-06,Morgan County,OH,44.7,42,Non-metro
2022-03-06,Macoupin County,IL,59.2,54.4,Metro
2022-03-06,Pennington County,SD,72.8,57,Metro
2022-03-06,Johnson County,KS,93.9,74.3,Metro
2022-03-06,Lyman County,SD,84.9,64.3,Non-metro
2022-03-06,Mahnomen County,MN,66.7,58.6,Non-metro
2022-03-06,Pottawattamie County,IA,65.1,56.8,Metro
2022-03-06,Kimball County,NE,0,34.8,Non-metro
2022-03-06,Cedar County,NE,0,40.6,Non-metro
2022-03-06,New Madrid County,MO,38.4,33.1,Non-metro
2022-03-06,Grundy County,IL,63.1,57.4,Metro
2022-03-06,Harrison County,OH,45.9,42.7,Non-metro
2022-03-06,Cerro Gordo County,IA,67.8,62.7,Non-metro
2022-03-06,Coshocton County,OH,40.7,38.5,Non-metro
2022-03-06,Scott County,KS,52.3,47.6,Non-metro
2022-03-06,Fairfield County,OH,60.5,57,Metro
2022-03-06,Shawnee County,KS,69.7,60.9,Metro
2022-03-06,Massac County,IL,46.3,40.7,Non-metro
2022-03-06,McPherson County,NE,0,14.4,Non-metro
2022-03-06,Osceola County,IA,47.8,44.8,Non-metro
2022-03-06,Sullivan County,MO,49.2,42.3,Non-metro
2022-03-06,Pope County,MN,60.6,56.9,Non-metro
2022-03-06,Barry County,MO,52.4,44,Non-metro
2022-03-06,Cass County,IL,66.7,61.2,Non-metro
2022-03-06,Menominee County,MI,68.2,56.4,Non-metro
2022-03-06,Brown County,KS,67.5,60.2,Non-metro
2022-03-06,Macon County,IL,57.4,53,Metro
2022-03-06,Scotts Bluff County,NE,0,41.1,Non-metro
2022-03-06,Monroe County,IN,64.6,58.3,Metro
2022-03-06,Richland County,IL,50.6,47.6,Non-metro
2022-03-06,Oregon County,MO,36.5,30.8,Non-metro
2022-03-06,Clay County,IN,62,55.6,Metro
2022-03-06,Gladwin County,MI,49.5,47.6,Non-metro
2022-03-06,Finney County,KS,61.7,46.2,Non-metro
2022-03-06,Keokuk County,IA,49.6,46.1,Non-metro
2022-03-06,Missaukee County,MI,48.8,48.2,Non-metro
2022-03-06,Cass County,MN,62.8,56.5,Non-metro
2022-03-06,Effingham County,IL,53.1,48.6,Non-metro
2022-03-06,Perkins County,SD,36.1,32,Non-metro
2022-03-06,Big Stone County,MN,66.8,62.7,Non-metro
2022-03-06,Charlevoix County,MI,66.3,63.7,Non-metro
2022-03-06,Bond County,IL,58.8,54.8,Metro
2022-03-06,Potter County,SD,68.6,60.3,Non-metro
2022-03-06,St. Joseph County,IN,64.8,57.8,Metro
2022-03-06,Warren County,IL,53.6,49.4,Non-metro
2022-03-06,Manistee County,MI,61,59.5,Non-metro
2022-03-06,Louisa County,IA,56.5,52.4,Non-metro
2022-03-06,Washington County,OH,60.5,55,Non-metro
2022-03-06,Gentry County,MO,48.9,43.1,Non-metro
2022-03-06,Lafayette County,WI,64.6,59.9,Non-metro
2022-03-06,Pepin County,WI,52.7,49.3,Non-metro
2022-03-06,Christian County,MO,52,45.6,Metro
2022-03-06,Dunn County,ND,30.1,24.3,Non-metro
2022-03-06,Beadle County,SD,62.9,48.5,Non-metro
2022-03-06,Houghton County,MI,53.7,51.8,Non-metro
2022-03-06,Wabaunsee County,KS,51.3,47.3,Metro
2022-03-06,Hall County,NE,49.2,48.4,Metro
2022-03-06,Waushara County,WI,47.5,44.5,Non-metro
2022-03-06,Portage County,OH,60.1,56.9,Metro
2022-03-06,Greenwood County,KS,53.6,49,Non-metro
2022-03-06,Unknown County,IL,0,0,NA
2022-03-06,Roseau County,MN,55.3,51.1,Non-metro
2022-03-06,McLean County,IL,69,63,Metro
2022-03-06,McCook County,SD,69.6,56.9,Metro
2022-03-06,Fayette County,IN,43.5,39.3,Non-metro
2022-03-06,Dent County,MO,40.3,33.7,Non-metro
2022-03-06,Wichita County,KS,53.9,51.1,Non-metro
2022-03-06,Charles Mix County,SD,70.4,53.5,Non-metro
2022-03-06,Ellis County,KS,57.2,49.3,Non-metro
2022-03-06,Monroe County,IA,48.9,46,Non-metro
2022-03-06,Rice County,MN,66.6,62.6,Non-metro
2022-03-06,Coles County,IL,50.1,45.7,Non-metro
2022-03-06,Brown County,WI,69.1,64.4,Metro
2022-03-06,Platte County,MO,66.8,56.3,Metro
2022-03-06,Lincoln County,KS,47.3,43.5,Non-metro
2022-03-06,Henry County,IA,57.6,53.2,Non-metro
2022-03-06,Morrill County,NE,36.6,35.2,Non-metro
2022-03-06,Knox County,NE,49.5,48.7,Non-metro
2022-03-06,Lawrence County,SD,70.9,56.5,Non-metro
2022-03-06,Pettis County,MO,48.8,42.2,Non-metro
2022-03-06,Seward County,KS,62.5,45.3,Non-metro
2022-03-06,Racine County,WI,65.8,60.1,Metro
2022-03-06,Marathon County,WI,64.8,59.6,Metro
2022-03-06,Grant County,IN,46.3,41.5,Non-metro
2022-03-06,Pemiscot County,MO,39.6,30.9,Non-metro
2022-03-06,Chautauqua County,KS,47.6,41,Non-metro
2022-03-06,Morgan County,MO,41.9,36.4,Non-metro
2022-03-06,Dunklin County,MO,43.5,36.8,Non-metro
2022-03-06,Bartholomew County,IN,65.9,59.1,Metro
2022-03-06,Sanilac County,MI,44,42.5,Non-metro
2022-03-06,Rusk County,WI,43.9,40.9,Non-metro
2022-03-06,Swift County,MN,61,57.4,Non-metro
2022-03-06,Grant County,ND,27.3,23,Non-metro
2022-03-06,Jasper County,MO,54.6,46.9,Metro
2022-03-06,Cass County,ND,69.1,59.8,Metro
2022-03-06,St. Charles County,MO,69.4,60.7,Metro
2022-03-06,Meade County,SD,64.8,53.5,Metro
2022-03-06,Livingston County,IL,54.7,50.5,Non-metro
2022-03-06,Humboldt County,IA,53,49.6,Non-metro
2022-03-06,Shelby County,IN,63.7,57.3,Metro
2022-03-06,Grant County,SD,63.4,48.3,Non-metro
2022-03-06,Jackson County,KS,70.3,63.6,Metro
2022-03-06,Unknown County,IA,0,0,NA
2022-03-06,Franklin County,OH,67.8,63.6,Metro
2022-03-06,Ralls County,MO,31.3,28.1,Non-metro
2022-03-06,Grand Forks County,ND,68.8,58.1,Metro
2022-03-06,Boone County,MO,71.7,61.1,Metro
2022-03-06,Doniphan County,KS,55,47.9,Metro
2022-03-06,Langlade County,WI,56.5,53.5,Non-metro
2022-03-06,Geauga County,OH,64,60.9,Metro
2022-03-06,Ray County,MO,44.6,39.5,Metro
2022-03-06,Jackson County,WI,53.3,49.6,Non-metro
2022-03-06,Steele County,MN,63.9,60.5,Non-metro
2022-03-06,Clearwater County,MN,44.5,41.6,Non-metro
2022-03-06,Stephenson County,IL,66.2,60.4,Non-metro
2022-03-06,Ford County,IL,61.4,57.4,Metro
2022-03-06,Unknown County,KS,0,0,NA
2022-03-06,Henry County,IN,56.3,51.7,Non-metro
2022-03-06,Delaware County,OH,78,74.6,Metro
2022-03-06,Buena Vista County,IA,72.9,67.1,Non-metro
2022-03-06,Crawford County,WI,61.8,58,Non-metro
2022-03-06,Holmes County,OH,18.7,17.9,Non-metro
2022-03-06,Sioux County,ND,70,56.4,Metro
2022-03-06,Saline County,MO,52.4,46.1,Non-metro
2022-03-06,Henry County,OH,55.3,53.7,Non-metro
2022-03-06,Howard County,MO,49.5,42.9,Non-metro
2022-03-06,Unknown County,MI,0,0,NA
2022-03-06,Harper County,KS,52.5,47.8,Non-metro
2022-03-06,Brown County,MN,68.3,65.6,Non-metro
2022-03-06,Osborne County,KS,45.4,41.7,Non-metro
2022-03-06,Mercer County,IL,67.4,59.8,Metro
2022-03-06,Crawford County,IN,41.2,36.9,Non-metro
2022-03-06,Phillips County,KS,46.9,42.9,Non-metro
2022-03-06,Davison County,SD,78.7,60.5,Non-metro
2022-03-06,Jefferson County,IL,52,46.5,Non-metro
2022-03-06,Wabash County,IL,54.6,48.6,Non-metro
2022-03-06,Des Moines County,IA,55.9,51.1,Non-metro
2022-03-06,Ottawa County,MI,58.1,57.1,Metro
2022-03-06,Saline County,KS,56.3,49.9,Non-metro
2022-03-06,Ziebach County,SD,39,32.9,Non-metro
2022-03-06,Union County,IL,62.1,56.3,Non-metro
2022-03-06,Mower County,MN,65.6,61.7,Non-metro
2022-03-06,De Witt County,IL,56.3,52.6,Metro
2022-03-06,Bowman County,ND,46.2,38.3,Non-metro
2022-03-06,Isanti County,MN,46,42.7,Metro
2022-03-06,Callaway County,MO,53.8,46.8,Metro
2022-03-06,Red Willow County,NE,0,36.7,Non-metro
2022-03-06,Douglas County,MO,27,24,Non-metro
2022-03-06,Carroll County,IN,39.8,35.2,Metro
2022-03-06,Lorain County,OH,66.7,63,Metro
2022-03-06,Washington County,WI,61.5,57.3,Metro
2022-03-06,Fremont County,IA,57.7,51.6,Non-metro
2022-03-06,Clare County,MI,47.4,46,Non-metro
2022-03-06,Saginaw County,MI,53.8,52.7,Metro
2022-03-06,Osceola County,MI,42.5,41.8,Non-metro
2022-03-06,Polk County,IA,73.7,66.9,Metro
2022-03-06,Benton County,MN,46.5,43.1,Metro
2022-03-06,Union County,SD,66.6,50.9,Metro
2022-03-06,Bollinger County,MO,37,32.7,Metro
2022-03-06,Eddy County,ND,54.4,51.3,Non-metro
2022-03-06,Ingham County,MI,59.3,56.7,Metro
2022-03-06,Kane County,IL,73.5,66.4,Metro
2022-03-06,Henry County,IL,65.3,58.7,Metro
2022-03-06,Richland County,WI,62.3,58.4,Non-metro
2022-03-06,Mitchell County,IA,51.1,48.5,Non-metro
2022-03-06,Unknown County,WI,0,0,NA
2022-03-06,Sumner County,KS,48.7,43,Metro
2022-03-06,Nemaha County,KS,57.7,53.8,Non-metro
2022-03-06,Pierce County,WI,49.3,43.7,Metro
2022-03-06,Daviess County,MO,37.3,32.7,Non-metro
2022-03-06,Franklin County,KS,58.1,50.6,Non-metro
2022-03-06,Sibley County,MN,51.9,48.7,Metro
2022-03-06,Clay County,KS,66.7,59.8,Non-metro
2022-03-06,Cumberland County,IL,42.2,38.8,Non-metro
2022-03-06,Miami County,IN,44,39.8,Non-metro
2022-03-06,Lincoln County,MN,55.6,52.8,Non-metro
2022-03-06,Greene County,MO,56.1,48.8,Metro
2022-03-06,Livingston County,MO,48.1,42.6,Non-metro
2022-03-06,Greene County,IL,46.4,43.8,Non-metro
2022-03-06,Cass County,NE,66.5,60.9,Metro
2022-03-06,Worth County,MO,47.2,40.4,Non-metro
2022-03-06,Marion County,IA,56.8,52.6,Non-metro
2022-03-06,Jewell County,KS,49.9,46.3,Non-metro
2022-03-06,Perry County,IN,61.8,56.2,Non-metro
2022-03-06,Newaygo County,MI,0,44.4,Non-metro
2022-03-06,Pierce County,ND,49.9,45,Non-metro
2022-03-06,Perry County,IL,55.8,50.3,Non-metro
2022-03-06,Wyandot County,OH,48.9,47.2,Non-metro
2022-03-06,Nobles County,MN,65.7,60.7,Non-metro
2022-03-06,Mahaska County,IA,47.6,43.9,Non-metro
2022-03-06,Iosco County,MI,58.7,56,Non-metro
2022-03-06,Montgomery County,KS,52.5,45.3,Non-metro
2022-03-06,Carroll County,OH,45.8,43.6,Metro
2022-03-06,Traill County,ND,61.2,53.6,Non-metro
2022-03-06,Grant County,WI,59.4,54.5,Non-metro
2022-03-06,Franklin County,NE,0,38.4,Non-metro
2022-03-06,Renville County,ND,43.8,38.5,Non-metro
2022-03-06,Green Lake County,WI,59.3,55.4,Non-metro
2022-03-06,Kossuth County,IA,55.5,51.5,Non-metro
2022-03-06,Calhoun County,MI,52.8,51.8,Metro
2022-03-06,Edgar County,IL,53.7,48.1,Non-metro
2022-03-06,Pike County,OH,47.7,43.7,Non-metro
2022-03-06,Edmunds County,SD,54.2,45.5,Non-metro
2022-03-06,Williams County,OH,48,44.4,Non-metro
2022-03-06,Marion County,IL,49,45.3,Non-metro
2022-03-06,Adams County,NE,0,41.7,Non-metro
2022-03-06,Manitowoc County,WI,64.5,60.1,Non-metro
2022-03-06,Wheeler County,NE,0,31.2,Non-metro
2022-03-06,Will County,IL,74.5,67.2,Metro
2022-03-06,Greene County,IA,61.5,57.7,Non-metro
2022-03-06,Dubuque County,IA,68.4,63.8,Metro
2022-03-06,Wayne County,IL,42.4,39.1,Non-metro
2022-03-06,St. Clair County,MI,51.3,49.4,Metro
2022-03-06,Arthur County,NE,0,19.4,Non-metro
2022-03-06,Gregory County,SD,58.3,49.9,Non-metro
2022-03-06,Ontonagon County,MI,73.8,68.6,Non-metro
2022-03-06,Wilson County,KS,48,43.4,Non-metro
2022-03-06,Allen County,IN,57.7,51.8,Metro
2022-03-06,Lake County,IL,88.6,77.1,Metro
2022-03-06,Monona County,IA,57,53.4,Non-metro
2022-03-06,Shawano County,WI,56.7,53.2,Non-metro
2022-03-06,Black Hawk County,IA,64.6,59.6,Metro
2022-03-06,Rush County,KS,55.9,50.2,Non-metro
2022-03-06,Pulaski County,MO,61.4,50.3,Non-metro
2022-03-06,Jackson County,MO,69.5,56.4,Metro
2022-03-06,Shiawassee County,MI,52.5,51.1,Non-metro
2022-03-06,Calumet County,WI,59.1,55.8,Metro
2022-03-06,Monroe County,IL,68.6,62,Metro
2022-03-06,Sangamon County,IL,70.5,64.4,Metro
2022-03-06,Oglala Lakota County,SD,88.3,75.5,Non-metro
2022-03-06,Kenosha County,WI,66.8,59.4,Metro
2022-03-06,Tipton County,IN,49,44.7,Non-metro
2022-03-06,Harlan County,NE,40.5,39.9,Non-metro
2022-03-06,Stevens County,KS,44.2,38,Non-metro
2022-03-06,Kanabec County,MN,45.6,42.6,Non-metro
2022-03-06,Stark County,OH,57.5,54.3,Metro
2022-03-06,Wabasha County,MN,79.5,72.8,Metro
2022-03-06,Barton County,MO,38,32.9,Non-metro
2022-03-06,Cook County,MN,85.6,80,Non-metro
2022-03-06,Clay County,MO,62.1,53.5,Metro
2022-03-06,Tuscola County,MI,47.2,45.8,Non-metro
2022-03-06,Menard County,IL,61.4,57,Metro
2022-03-06,Oakland County,MI,69.1,65.9,Metro
2022-03-06,Gratiot County,MI,46.4,45.8,Non-metro
2022-03-06,Ottawa County,KS,50.4,43.6,Non-metro
2022-03-06,Erie County,OH,62.2,58.8,Non-metro
2022-03-06,Mahoning County,OH,60.9,56.5,Metro
2022-03-06,Muscatine County,IA,66,60.2,Non-metro
2022-03-06,Towner County,ND,50.8,46.9,Non-metro
2022-03-06,Williams County,ND,36.3,29.8,Non-metro
2022-03-06,Jasper County,IA,62.4,58,Non-metro
2022-03-06,Kiowa County,KS,56.2,50.7,Non-metro
2022-03-06,Alger County,MI,66.3,62,Non-metro
2022-03-06,Merrick County,NE,44.7,43.1,Metro
2022-03-06,Newton County,IN,35.3,31.6,Metro
2022-03-06,Marshall County,IL,61.5,56.7,Metro
2022-03-06,Mississippi County,MO,48.4,42.7,Non-metro
2022-03-06,Russell County,KS,47.6,42.7,Non-metro
2022-03-06,Unknown County,MO,0,0,NA
2022-03-06,Crawford County,MI,52.3,50.8,Non-metro
2022-03-06,Decatur County,IN,52.2,47.8,Non-metro
2022-03-06,Washington County,NE,58.4,55.8,Metro
2022-03-06,Burt County,NE,0,58.3,Non-metro
2022-03-06,Ness County,KS,58.5,51.8,Non-metro
2022-03-06,Anderson County,KS,48.2,42.7,Non-metro
2022-03-06,York County,NE,0,51.7,Non-metro
2022-03-06,Barron County,WI,56.9,53.1,Non-metro
2022-03-06,Barton County,KS,47.5,42.8,Non-metro
2022-03-06,Pennington County,MN,53.9,53.3,Non-metro
2022-03-06,Jefferson County,KS,61.2,54,Metro
2022-03-06,Iron County,WI,73.4,65.8,Non-metro
2022-03-06,Saline County,IL,53.3,48,Non-metro
2022-03-06,DuPage County,IL,83.6,76.5,Metro
2022-03-06,Emmet County,MI,74.9,72,Non-metro
2022-03-06,DeKalb County,IN,46,42.1,Non-metro
2022-03-06,Morgan County,IL,58.9,54.3,Non-metro
2022-03-06,Richardson County,NE,56,51.6,Non-metro
2022-03-06,Ross County,OH,54,50.1,Non-metro
2022-03-06,Burleigh County,ND,59.1,50.2,Metro
2022-03-06,Elkhart County,IN,48,42.3,Metro
2022-03-06,Lake County,MI,64.6,62.1,Non-metro
2022-03-06,Knox County,MO,43.4,39.2,Non-metro
2022-03-06,Pope County,IL,39.5,35.6,Non-metro
2022-03-06,Tippecanoe County,IN,63.6,57,Metro
2022-03-06,Vermilion County,IL,50,45.2,Metro
2022-03-06,Winnebago County,IA,55.9,51.9,Non-metro
2022-03-06,Mason County,MI,61,60.1,Non-metro
2022-03-06,Champaign County,OH,48.6,45.4,Non-metro
2022-03-06,Miller County,MO,37.8,33.1,Non-metro
2022-03-06,Cape Girardeau County,MO,55.5,48.2,Metro
2022-03-06,Tripp County,SD,51,44.2,Non-metro
2022-03-06,Mecosta County,MI,41.8,41.6,Non-metro
2022-03-06,DeKalb County,IL,61.3,56.2,Metro
2022-03-06,St. Louis County,MO,74.7,63,Metro
2022-03-06,Stanton County,NE,0,28.3,Non-metro
2022-03-06,Lucas County,OH,61.9,57.4,Metro
2022-03-06,Ste. Genevieve County,MO,49.4,44.6,Non-metro
2022-03-06,Tama County,IA,66.9,62,Non-metro
2022-03-06,Emmons County,ND,40.9,33.8,Non-metro
2022-03-06,Barnes County,ND,65.2,56.8,Non-metro
2022-03-06,Benton County,IN,44.7,41.5,Metro
2022-03-06,Pulaski County,IN,49.5,45,Non-metro
2022-03-06,McPherson County,SD,43.2,40,Non-metro
2022-03-06,Yellow Medicine County,MN,59.7,56.3,Non-metro
2022-03-06,Carter County,MO,39.2,32.2,Non-metro
2022-03-06,Floyd County,IN,63.1,56.1,Metro
2022-03-06,Rock County,MN,61.2,53.6,Non-metro
2022-03-06,Meigs County,OH,52.8,46.3,Non-metro
2022-03-06,Olmsted County,MN,80.9,76.4,Metro
2022-03-06,Marion County,IN,63,55.1,Metro
2022-03-06,Brown County,IN,56.8,50.4,Metro
2022-03-06,Audubon County,IA,60.4,57.9,Non-metro
2022-03-06,Texas County,MO,37.2,32.5,Non-metro
2022-03-06,McLean County,ND,55,45.9,Non-metro
2022-03-06,Montgomery County,OH,60.7,56,Metro
2022-03-06,Columbiana County,OH,52.5,48.7,Non-metro
2022-03-06,Chase County,NE,0,33.3,Non-metro
2022-03-06,Wells County,IN,45.5,41.3,Metro
2022-03-06,Kankakee County,IL,56.6,51.8,Metro
2022-03-06,Belmont County,OH,53.7,47.6,Metro
2022-03-06,Monroe County,MI,61.9,56.3,Metro
2022-03-06,Nodaway County,MO,54.4,48.6,Non-metro
2022-03-06,Knox County,OH,45.4,42.7,Non-metro
2022-03-06,Wexford County,MI,51.7,51,Non-metro
2022-03-06,Slope County,ND,14.4,11.1,Non-metro
2022-03-06,Story County,IA,68,62.7,Metro
2022-03-06,McPherson County,KS,61.2,55.1,Non-metro
2022-03-06,Champaign County,IL,72,64.6,Metro
2022-03-06,Isabella County,MI,46,44.3,Non-metro
2022-03-06,Wabash County,IN,45.3,40.8,Non-metro
2022-03-06,Scott County,IA,70.9,60.2,Metro
2022-03-06,Marquette County,WI,56,52.9,Non-metro
2022-03-06,Ozaukee County,WI,77.5,71.2,Metro
2022-03-06,Nance County,NE,0,28.6,Non-metro
2022-03-06,Washington County,IL,62,58.3,Non-metro
2022-03-06,Washington County,MN,75.2,69.9,Metro
2022-03-06,Butler County,MO,40.5,34.1,Non-metro
2022-03-06,Alpena County,MI,56.3,55.4,Non-metro
2022-03-06,Warrick County,IN,68,61.9,Metro
2022-03-06,Billings County,ND,25.9,20.9,Non-metro
2022-03-06,Keith County,NE,0,37.4,Non-metro
2022-03-06,Perry County,OH,42.1,40.6,Metro
2022-03-06,Pierce County,NE,37.1,36.9,Non-metro
2022-03-06,Meeker County,MN,50.5,47.8,Non-metro
2022-03-06,Allamakee County,IA,58.9,52.8,Non-metro
2022-03-06,Licking County,OH,56.9,54.3,Metro
2022-03-06,Stark County,IL,56.6,52.9,Metro
2022-03-06,Haakon County,SD,48,41.5,Non-metro
2022-03-06,Crawford County,KS,52.8,46.7,Non-metro
2022-03-06,Poweshiek County,IA,64.7,58.1,Non-metro
2022-03-06,Johnson County,MO,51.8,41.3,Non-metro
2022-03-06,Cheboygan County,MI,58.2,55.7,Non-metro
2022-03-06,Platte County,NE,0,46.4,Non-metro
2022-03-06,Lawrence County,IL,47.1,40.7,Non-metro
2022-03-06,Lane County,KS,46.3,42.6,Non-metro
2022-03-06,Linn County,KS,39.3,34.9,Metro
2022-03-06,Randolph County,IN,50.8,44.9,Non-metro
2022-03-06,Stutsman County,ND,61.6,52.8,Non-metro
2022-03-06,Yankton County,SD,77.4,63.4,Non-metro
2022-03-06,Clinton County,IA,59.9,54.1,Non-metro
2022-03-06,Jackson County,IL,57.9,51.9,Metro
2022-03-06,Sarpy County,NE,70.9,65,Metro
2022-03-06,Ramsey County,MN,77.1,70.9,Metro
2022-03-06,Campbell County,SD,55.4,46.6,Non-metro
2022-03-06,Boone County,IL,66.6,60.7,Metro
2022-03-06,Preble County,OH,46.6,42.6,Non-metro
2022-03-06,Washington County,MO,37.1,31.4,Non-metro
2022-03-06,Houston County,MN,69,58.8,Metro
2022-03-06,Burnett County,WI,64.3,56.6,Non-metro
2022-03-06,Gage County,NE,0,44.4,Non-metro
2022-03-06,St. Louis city,MO,71.5,57.5,Metro
2022-03-06,Harding County,SD,21,18.8,Non-metro
2022-03-06,Dodge County,NE,0,53.4,Non-metro
2022-03-06,Grant County,MN,57.7,54.7,Non-metro
2022-03-06,Webster County,MO,47.9,42,Metro
2022-03-06,Douglas County,KS,80.3,60.7,Metro
2022-03-06,Pratt County,KS,55.6,48.5,Non-metro
2022-03-06,Warren County,IN,50.1,45.3,Non-metro
2022-03-06,Berrien County,MI,60.7,55.4,Metro
2022-03-06,Morton County,ND,52.2,44.8,Metro
2022-03-06,Macomb County,MI,58,56.5,Metro
2022-03-06,Pike County,IN,62.8,57.1,Non-metro
2022-03-06,Stark County,ND,43.2,36,Non-metro
2022-03-06,Fayette County,IL,39.9,36.1,Non-metro
2022-03-06,Moniteau County,MO,39.8,35.6,Metro
2022-03-06,Ogle County,IL,62.6,57.5,Non-metro
2022-03-06,Oneida County,WI,69.6,64.7,Non-metro
2022-03-06,Kingman County,KS,52,46.6,Metro
2022-03-06,Madison County,OH,53,50.5,Metro
2022-03-06,Starke County,IN,40.9,36.8,Non-metro
2022-03-06,Stanley County,SD,71.3,58.5,Non-metro
2022-03-06,Dundy County,NE,41.2,38.8,Non-metro
2022-03-06,Dewey County,SD,86.9,72.5,Non-metro
2022-03-06,Sherman County,KS,48.2,43.9,Non-metro
2022-03-06,Green County,WI,66.9,63.8,Metro
2022-03-06,Aurora County,SD,63.4,53.9,Non-metro
2022-03-06,Hamilton County,IL,42.8,38.9,Non-metro
2022-03-06,Unknown County,IN,0,0,NA
2022-03-06,Hayes County,NE,0,25.5,Non-metro
2022-03-06,Brule County,SD,77.7,54.6,Non-metro
2022-03-06,Sedgwick County,KS,65.9,53.3,Metro
2022-03-06,Johnson County,NE,0,54.2,Non-metro
2022-03-06,Lawrence County,MO,43.1,37.5,Non-metro
2022-03-06,Boyd County,NE,35.2,34.9,Non-metro
2022-03-06,Otoe County,NE,56.7,55.5,Non-metro
2022-03-06,Divide County,ND,46,40.8,Non-metro
2022-03-06,St. Clair County,IL,71.3,62.6,Metro
2022-03-06,Pike County,IL,44.3,40.8,Non-metro
2022-03-06,Darke County,OH,41.8,39,Non-metro
